n_estimators,max_depth,learning_rate,gamma,min_child_weight,subsample,scale_pos_weight,reg_alpha,colsample_bytree,seed,mse,net_mse
150,4,0.01,0.0,1,1.0,1.0,37.000549720461805,0.7786053380591873,0,103087.20424892106,462.6878063587501
200,4,0.005,0.0,1,1.0,1.0,2.269388002048049,0.8689476118227303,1,103107.01529790416,482.4988553418516
100,4,0.01,0.0,1,1.0,1.0,2.2230959929227234,0.9379071121992186,0,103151.02394609113,526.5075035288173
200,3,0.1,0.0,1,1.0,1.0,17.05883710188104,0.950773325626015,1,103153.6055521209,529.0891095585976
150,3,0.1,0.0,1,1.0,1.0,13.657189379956183,0.9678384465812377,1,103162.25332307996,537.736880517652
250,5,0.01,0.0,1,1.0,1.0,71.51306675931052,0.9896753407611558,0,103174.63304627704,550.1166037147341
100,5,0.01,0.0,1,1.0,1.0,29.25658433087641,0.9926223017290854,0,103178.03074643484,553.5143038725364
100,4,0.01,0.0,1,1.0,1.0,306.50033614544185,0.8579756225313541,1,103179.26953363528,554.7530910729693
500,4,0.005,0.0,1,1.0,1.0,48.532347126078804,0.8601396235239961,0,103182.58289269541,558.0664501331048
500,3,0.05,0.0,1,1.0,1.0,64.77799734387995,0.7984561541054208,0,103183.05486602278,558.5384234604717
150,4,0.005,0.0,1,1.0,1.0,26.86753406393648,0.9793628619239538,0,103185.5629560533,561.04651349099
500,3,0.05,0.0,1,1.0,1.0,54.20201754592468,0.9529396110410049,1,103201.4859549135,576.969512351192
250,4,0.005,0.0,1,1.0,1.0,39.96177200421713,0.9974883898742883,0,103202.32850634339,577.8120637810789
100,6,0.01,0.0,1,1.0,1.0,56.19529620671011,0.9681030986546206,1,103212.92905685953,588.4126142972236
200,5,0.01,0.0,1,1.0,1.0,9.81668652744986,0.9260496040646632,1,103214.37781081701,589.8613682547002
500,3,0.05,0.0,1,1.0,1.0,65.92544701334585,0.9833039767384671,1,103215.28139467316,590.7649521108542
100,6,0.005,0.0,1,1.0,1.0,72.13545715406237,0.9517958885564953,0,103223.0352572925,598.518814730196
50,4,0.1,0.0,1,1.0,1.0,35.08340942621071,0.8885778212037134,0,103232.65951018714,608.1430676248274
250,3,0.1,0.0,1,1.0,1.0,11.699092579947054,0.7830236871271986,0,103242.681160156,618.164717593696
150,5,0.01,0.0,1,1.0,1.0,5.898196990410575,0.9868209232201234,0,103254.95045737097,630.434014808663
200,5,0.005,0.0,1,1.0,1.0,130.67212280240867,0.7918355031402623,1,103256.47799399092,631.9615514286124
750,4,0.01,0.0,1,1.0,1.0,53.610155734380584,0.9956982400669085,0,103286.90660681836,662.3901642560522
100,4,0.05,0.0,1,1.0,1.0,44.535745948403054,0.881249459285869,0,103307.56992140962,683.053478847316
1000,4,0.01,0.0,1,1.0,1.0,28.902604702080104,0.9655874818193062,0,103319.49236537707,694.9759228147595
50,10,0.005,0.0,1,1.0,1.0,1.347623905511559,0.9923645186761033,0,103325.91830400722,701.401861444916
1000,4,0.01,0.0,1,1.0,1.0,19.3973635787102,0.7766659477402292,1,103334.05101514026,709.534572577948
250,4,0.01,0.0,1,1.0,1.0,36.87489364751744,0.9332664243149801,0,103345.72874345908,721.2123008967756
150,5,0.005,0.0,1,1.0,1.0,129.61766370511316,0.7825063733599558,0,103348.7629831897,724.2465406273986
200,5,0.01,0.0,1,1.0,1.0,10.525821120886839,0.9598568771150643,0,103348.76696813716,724.2505255748547
100,6,0.005,0.0,1,1.0,1.0,4.913115569862198,0.8768664835357326,1,103355.71631138907,731.1998688267631
50,3,0.3,0.0,1,1.0,1.0,6.982884933598742,0.9945277893873105,0,103356.22450704378,731.7080644814705
1000,4,0.005,0.0,1,1.0,1.0,51.310092571522645,0.6879697315557539,0,103360.64432778113,736.1278852188261
750,4,0.005,0.0,1,1.0,1.0,78.84044155109612,0.889020507811436,1,103391.13576411967,766.6193215573585
100,4,0.05,0.0,1,1.0,1.0,13.119493273863753,0.9096229069352905,1,103405.55521477839,781.0387722160813
1000,5,0.005,0.0,1,1.0,1.0,6.071635928730538,0.9033095977245001,0,103412.40571634258,787.8892737802671
500,4,0.01,0.0,1,1.0,1.0,27.63500487643033,0.9349361166267681,0,103414.61749825564,790.1010556933325
750,3,0.05,0.0,1,1.0,1.0,15.397347529667723,0.9565706279585542,1,103416.34146089312,791.8250183308119
100,5,0.01,0.0,1,1.0,1.0,25.58231536927545,0.9448386239853104,1,103428.02211778804,803.5056752257369
150,5,0.05,0.0,1,1.0,1.0,23.242824517578548,0.9762008051629603,0,103453.11582861397,828.599386051661
750,3,0.05,0.0,1,1.0,1.0,101.82959777943452,0.9313715065590096,0,103461.2684726547,836.7520300923934
250,5,0.005,0.0,1,1.0,1.0,66.8597088089612,0.9898836517638563,0,103468.77799553983,844.2615529775212
500,4,0.01,0.0,1,1.0,1.0,66.6297472260846,0.9472125142947186,1,103490.85393800531,866.3374954430037
50,5,0.05,0.0,1,1.0,1.0,56.12683361546663,0.8862563106919711,0,103491.99151609887,867.4750735365669
500,5,0.01,0.0,1,1.0,1.0,5.1003989140401105,0.9487336044146251,0,103509.62905024014,885.112607677831
1000,4,0.005,0.0,1,1.0,1.0,34.10289227691447,0.832398891225686,1,103570.11611465011,945.5996720878029
500,5,0.01,0.0,1,1.0,1.0,36.455645390716235,0.6536843686641725,1,103591.0401880736,966.5237455112947
200,6,0.005,0.0,1,1.0,1.0,69.48813194825587,0.9842054138520152,1,103612.68826070157,988.1718181392644
50,5,0.1,0.0,1,1.0,1.0,5.701713771973049,0.8171729305571164,0,103650.2664077831,1025.7499652207916
100,3,0.3,0.0,1,1.0,1.0,119.42903057211451,0.7213927663631348,1,103662.22967999137,1037.7132374290668
150,6,0.005,0.0,1,1.0,1.0,119.75569241021869,0.9225961330872612,0,103671.27915751108,1046.762714948767
1000,3,0.05,0.0,1,1.0,1.0,100.88797698220222,0.9952943696538727,0,103680.80534410173,1056.2889015394176
