n_estimators,max_depth,learning_rate,gamma,min_child_weight,subsample,scale_pos_weight,reg_alpha,colsample_bytree,seed,mse,net_mse
200,1,0.9,0.0,1,1.0,1.0,5.4257721973200645,0.9286603932518366,0,112099.6501809884,19.915775378467515
250,1,0.9,0.0,1,1.0,1.0,30.991062807483672,0.6969191567212228,0,112099.79323586596,20.058830256020883
100,1,0.9,0.0,1,1.0,1.0,27.172438784943004,0.7611349962401117,0,112101.43823682719,21.703831217251718
150,1,0.9,0.0,1,1.0,1.0,8.69545703591662,0.9833129555491675,0,112102.68010012222,22.94569451228017
150,1,0.2,0.0,1,1.0,1.0,39.29993932901555,0.9341348382011961,0,112103.33716602378,23.602760413836222
100,1,0.3,0.0,1,1.0,1.0,155.28984797582942,0.5631985014873262,1,112104.54295703607,24.808551426132908
100,1,0.3,0.0,1,1.0,1.0,34.693843497166995,0.9647172367183047,0,112105.7745533254,26.040147715466446
150,2,0.5,0.0,1,1.0,1.0,85.02011471014619,0.8802513750769229,0,112108.76239396095,29.02798835100839
500,1,0.05,0.0,1,1.0,1.0,106.75551279434802,0.9976703353501422,1,112110.3827900932,30.64838448325463
250,1,0.1,0.0,1,1.0,1.0,104.65059667148984,0.9696617977362593,0,112110.43089208571,30.6964864757756
500,1,0.05,0.0,1,1.0,1.0,34.77707294613402,0.8659582266984427,0,112111.49626212714,31.761856517201522
50,1,0.7,0.0,1,1.0,1.0,184.54205129393085,0.9869042818098199,0,112115.3221888579,35.58778324796003
50,2,0.7,0.0,1,1.0,1.0,32.675995499137215,0.9242311062845362,0,112117.88932617761,38.15492056767107
100,1,0.2,0.0,1,1.0,1.0,8.737363236712465,0.7667304701275495,0,112118.81732408343,39.08291847349028
50,1,0.9,0.0,1,1.0,1.0,4.600098709211019,0.9876931328360115,0,112118.87452009729,39.14011448735255
50,1,0.5,0.0,1,1.0,1.0,5.0342591877797185,0.9849316282699193,0,112120.55300682118,40.81860121124191
200,1,0.1,0.0,1,1.0,1.0,2.1860286308362427,0.9252520353766369,1,112121.09964652662,41.365240916682524
200,1,0.1,0.0,1,1.0,1.0,5.146196834035825,0.9171399586098735,0,112121.6456092772,41.91120366725954
50,1,0.3,0.0,1,1.0,1.0,10.035567644651376,0.9484659204306605,0,112138.27274492026,58.53833931032568
150,1,0.1,0.0,1,1.0,1.0,22.22445102954705,0.7654989268474247,0,112142.21519591524,62.480790305300616
750,2,0.005,0.0,1,1.0,1.0,31.98074749450317,0.7667682597023955,1,112151.06563125995,71.33122565000667
750,2,0.005,0.0,1,1.0,1.0,8.883757357507433,0.9109364312089745,0,112151.2110410556,71.47663544566603
200,2,0.5,0.0,1,1.0,1.0,11.21890677497654,0.9983469760501824,0,112168.51344094303,88.7790353330929
50,1,0.2,0.0,1,1.0,1.0,53.21742537581311,0.8898393771667791,0,112178.0102311382,98.27582552826789
100,1,0.1,0.0,1,1.0,1.0,64.31059988767785,0.997940180833193,0,112183.80666386503,104.07225825509522
100,1,0.1,0.0,1,1.0,1.0,15.316711475364603,0.9570446095880506,1,112184.69431899022,104.95991338028398
200,1,0.05,0.0,1,1.0,1.0,24.122662476957018,0.8448772155567431,1,112187.22675769182,107.49235208188475
1000,1,0.01,0.0,1,1.0,1.0,14.83068292713567,0.997520106906289,1,112189.35760740264,109.62320179269591
1000,1,0.01,0.0,1,1.0,1.0,5.419226630730409,0.9801991559523249,0,112189.38085408394,109.64644847399904
500,3,0.005,0.0,1,1.0,1.0,125.61722742642742,0.8453695537379942,1,112191.15075652003,111.41635091009084
500,3,0.005,0.0,1,1.0,1.0,49.869841647271826,0.8466698056315941,0,112192.1305142318,112.39610862186237
50,3,0.1,0.0,1,1.0,1.0,11.907700124424688,0.9768228226135219,0,112201.69560495872,121.96119934877788
1000,3,0.005,0.0,1,1.0,1.0,99.55359497813794,0.9706159874640949,0,112220.94964550463,141.2152398946928
750,3,0.005,0.0,1,1.0,1.0,46.7334951025674,0.9995468967585712,1,112230.34269306541,150.60828745547042
750,1,0.01,0.0,1,1.0,1.0,31.83644029639518,0.8357137395192984,0,112230.51056415291,150.77615854296891
750,1,0.01,0.0,1,1.0,1.0,34.433183065691544,0.880382047258973,1,112230.53350851905,150.7991029091063
500,2,0.3,0.0,1,1.0,1.0,41.15937797212454,0.8858116365994485,1,112231.82470734572,152.09030173577776
200,3,0.01,0.0,1,1.0,1.0,38.23617068631562,0.9700147392524372,1,112232.403457463,152.66905185306678
100,3,0.05,0.0,1,1.0,1.0,21.07541692676097,0.7842955360058097,1,112240.61736585686,160.88296024691954
50,2,0.9,0.0,1,1.0,1.0,48.82049020381311,0.7806077637362971,0,112244.95358139632,165.21917578637658
500,2,0.005,0.0,1,1.0,1.0,41.17760784269366,0.9394755255590412,0,112246.99247645287,167.25807084293047
500,2,0.005,0.0,1,1.0,1.0,5.508744867890583,0.9808828508533748,1,112248.04472074832,168.31031513838388
750,3,0.005,0.0,1,1.0,1.0,19.40976480787668,0.9913472122037174,0,112279.59644579567,199.86204018573335
500,4,0.005,0.0,1,1.0,1.0,14.258986271253043,0.6420288020120951,1,112284.83880501142,205.10439940147626
500,2,0.3,0.0,1,1.0,1.0,8.17311610858976,0.9187976613490301,0,112287.78083473883,208.0464291288954
50,1,0.1,0.0,1,1.0,1.0,16.075077967246816,0.9943835751371793,0,112296.70202478558,216.96761917564436
100,1,0.05,0.0,1,1.0,1.0,13.31593455963797,0.7925015845094536,1,112301.08013372289,221.3457281129522
500,1,0.01,0.0,1,1.0,1.0,1.8473291336254207,0.909694805512794,0,112304.85383962873,225.11943401879398
500,1,0.01,0.0,1,1.0,1.0,6.141470843035085,0.6728639469966089,1,112304.857048713,225.12264310306637
1000,1,0.005,0.0,1,1.0,1.0,1.8814917879610487,0.8762504650720241,0,112305.35080821303,225.61640260308923
1000,1,0.005,0.0,1,1.0,1.0,19.656074520097206,0.8399387157017918,1,112305.35749306266,225.62308745272458
250,2,0.5,0.0,1,1.0,1.0,7.817997953682393,0.7411585120355656,0,112315.10940834506,235.37500273511978
1000,3,0.005,0.0,1,1.0,1.0,33.21619477608033,0.9902989790557025,1,112336.78896016783,257.0545545578934
750,2,0.3,0.0,1,1.0,1.0,2.136318063378022,0.6752086161588345,1,112348.86364224837,269.1292366384296
750,3,0.01,0.0,1,1.0,1.0,30.11060557246467,0.9651537210864433,0,112352.00052520647,272.2661195965338
500,3,0.01,0.0,1,1.0,1.0,20.825949055611247,0.9546512776260628,0,112359.19332461192,279.458919001976
750,1,0.005,0.0,1,1.0,1.0,80.18390499783337,0.9148551390123719,1,112367.51751082065,287.7831052107067
750,1,0.005,0.0,1,1.0,1.0,54.11199555391302,0.9615932457802049,0,112367.53645851511,287.8020529051719
100,2,0.7,0.0,1,1.0,1.0,75.9917419980396,0.9700973724621496,0,112369.57793484605,289.84352923611004
500,3,0.01,0.0,1,1.0,1.0,15.538762151602745,0.9792877733432745,1,112371.21245010824,291.47804449830437
750,4,0.005,0.0,1,1.0,1.0,4.843552559183331,0.9430340465125414,0,112383.56411123397,303.82970562402625
100,3,0.01,0.0,1,1.0,1.0,123.22244113768828,0.7794070080212278,1,112387.60139243015,307.86698682021233
200,3,0.005,0.0,1,1.0,1.0,29.51650535223957,0.8933469588088523,1,112389.42744575026,309.6930401403224
750,2,0.3,0.0,1,1.0,1.0,137.88807887891338,0.8570698672260907,0,112395.88507030305,316.1506646931084
1000,3,0.01,0.0,1,1.0,1.0,93.56519758903121,0.9161758541686662,0,112401.30312619958,321.56872058963927
500,4,0.005,0.0,1,1.0,1.0,31.4816549088016,0.9851120059518684,0,112417.78630964024,338.0519040303043
150,3,0.1,0.0,1,1.0,1.0,55.75963325633997,0.9287113257376898,0,112432.98889721496,353.25449160502467
150,2,0.7,0.0,1,1.0,1.0,25.573810951066537,0.8987473486332396,0,112433.69637976817,353.96197415822826
200,4,0.01,0.0,1,1.0,1.0,49.707542703116914,0.7470917062604127,1,112438.15451164798,358.42010603804374
750,3,0.01,0.0,1,1.0,1.0,121.65802695206412,0.9279755716077256,1,112449.97404701028,370.23964140034514
500,1,0.005,0.0,1,1.0,1.0,39.39565408509945,0.9834626197913428,1,112467.16200385876,387.42759824881796
500,1,0.005,0.0,1,1.0,1.0,10.03756780697714,0.9928290385398283,0,112467.16505303036,387.4306474204204
1000,3,0.01,0.0,1,1.0,1.0,122.56910123015655,0.7015696753160283,1,112468.04803983499,388.3136342250509
750,5,0.005,0.0,1,1.0,1.0,58.4555110773673,0.9966895361698803,1,112472.15582965242,392.42142404247716
100,4,0.05,0.0,1,1.0,1.0,21.60522459265806,0.9838613071543186,1,112485.28059393901,405.54618832907
100,4,0.01,0.0,1,1.0,1.0,108.71135726129344,0.9019324892470971,1,112487.13848607076,407.404080460823
100,5,0.01,0.0,1,1.0,1.0,7.054799383348838,0.8926187467923138,1,112488.94762417488,409.21321856493887
100,2,0.01,0.0,1,1.0,1.0,6.4236754072025715,0.8871765678031747,1,112495.69090416489,415.9564985549514
500,5,0.005,0.0,1,1.0,1.0,157.33496484312158,0.6671368252049643,1,112495.79708959814,416.0626839882025
200,4,0.005,0.0,1,1.0,1.0,9.640513364510426,0.8957156707126028,1,112496.0895280984,416.3551224884577
200,2,0.005,0.0,1,1.0,1.0,48.87904798802042,0.937619230010914,1,112496.46623358919,416.73182797925256
750,4,0.005,0.0,1,1.0,1.0,44.27550846269522,0.9431106901233366,1,112497.49142589947,417.75702028952946
1000,2,0.3,0.0,1,1.0,1.0,93.17608998639902,0.5751931820666002,0,112514.44161685242,434.7072112424794
200,2,0.7,0.0,1,1.0,1.0,11.015828389621996,0.8983185806585533,0,112519.5451125223,439.8107069123653
200,1,0.01,0.0,1,1.0,1.0,2.7718339428325924,0.9283833557757423,1,112522.5453570098,442.8109513998643
1000,2,0.3,0.0,1,1.0,1.0,69.61945927869677,0.9772750256118946,1,112527.23992652695,447.50552091700956
250,3,0.1,0.0,1,1.0,1.0,98.09522347658326,0.9377279724749699,0,112539.7246748521,459.99026924216014
500,5,0.005,0.0,1,1.0,1.0,49.045994085561425,0.9833624648572725,0,112562.58115171324,482.84674610329967
200,3,0.05,0.0,1,1.0,1.0,16.592465950634118,0.8762665974225581,1,112566.48097428653,486.7465686765936
100,2,0.9,0.0,1,1.0,1.0,13.253786918513349,0.9667212602168235,0,112571.65553025038,491.92112464044476
750,4,0.01,0.0,1,1.0,1.0,110.77473150117783,0.9156553384414519,1,112588.77431233572,509.0399067257822
200,5,0.01,0.0,1,1.0,1.0,44.89648578802268,0.8927261963934319,1,112595.70603669615,515.9716310862132
500,5,0.01,0.0,1,1.0,1.0,46.30982331659794,0.7280099334119209,1,112595.79679187281,516.0623862628709
250,2,0.7,0.0,1,1.0,1.0,25.06199342535542,0.814761564359166,0,112599.10742896293,519.3730233529932
100,3,0.005,0.0,1,1.0,1.0,41.52104553857131,0.9983527309860216,1,112606.4082293876,526.673823777659
50,3,0.2,0.0,1,1.0,1.0,46.07130071762068,0.8308777333637597,0,112607.59063234375,527.856226733813
100,3,0.1,0.0,1,1.0,1.0,2.783617665433827,0.9544289578875754,0,112607.78046105523,528.0460554452875
100,4,0.005,0.0,1,1.0,1.0,0.9619890904578154,0.980244908103076,1,112609.37937875433,529.6449731443863
500,4,0.01,0.0,1,1.0,1.0,20.794308024200205,0.9558668899511509,1,112620.29916554218,540.5647599322401
750,4,0.01,0.0,1,1.0,1.0,85.07759971339053,0.8782075598388486,0,112624.16668013344,544.4322745234967
100,5,0.005,0.0,1,1.0,1.0,189.35867457655144,0.9980512267959836,1,112648.1153645461,568.3809589361626
100,3,0.1,0.0,1,1.0,1.0,36.12786045969589,0.8961293089774957,1,112664.70823039373,584.9738247837959
200,3,0.1,0.0,1,1.0,1.0,19.45272870344075,0.9995528016017399,0,112669.0415862896,589.3071806796652
1000,4,0.005,0.0,1,1.0,1.0,16.924585532028154,0.8302425518912441,1,112681.6736734785,601.9392678685545
100,1,0.01,0.0,1,1.0,1.0,47.684586374545255,0.9845132018054218,1,112684.81777977185,605.0833741619135
100,2,0.005,0.0,1,1.0,1.0,54.06358889936047,0.9061078913082161,1,112685.0975410007,605.3631353907549
200,1,0.005,0.0,1,1.0,1.0,61.152335305031094,0.9381048883608873,1,112685.7374936496,606.0030880396662
1000,4,0.005,0.0,1,1.0,1.0,49.946467363428745,0.9636912933485772,0,112689.99324272513,610.2588371151942
500,3,0.05,0.0,1,1.0,1.0,51.32253179932729,0.7254451995658459,0,112692.45695510185,612.7225494919112
100,6,0.005,0.0,1,1.0,1.0,20.62085667760705,0.8027860350475662,1,112697.50465714945,617.7702515395067
1000,5,0.01,0.0,1,1.0,1.0,38.03361275854986,0.9982376921938421,1,112724.64246998822,644.90806437828
150,2,0.9,0.0,1,1.0,1.0,29.071506114826022,0.9906314510328239,0,112730.76321916998,651.0288135600422
200,5,0.005,0.0,1,1.0,1.0,1.945594486159253,0.8984515803699283,1,112731.06921983756,651.3348142276227
500,4,0.01,0.0,1,1.0,1.0,36.223108452861034,0.7511293379893609,0,112745.09627768965,665.3618720797094
1000,5,0.005,0.0,1,1.0,1.0,12.551807995954034,0.7614562344924481,0,112753.06831712744,673.333911517504
150,3,0.2,0.0,1,1.0,1.0,156.32195285587903,0.9437309154054214,0,112756.67776128618,676.9433556762378
50,4,0.1,0.0,1,1.0,1.0,19.87386644724313,0.9486794271560063,0,112771.74973160056,692.0153259906219
750,5,0.005,0.0,1,1.0,1.0,41.521367807883244,0.8886272979161953,0,112794.74755853588,715.0131529259379
100,1,0.005,0.0,1,1.0,1.0,216.62428046323922,0.9469712697119487,1,112813.0550246498,733.3206190398632
100,3,0.2,0.0,1,1.0,1.0,0.6910773357661052,0.8785789421501374,0,112826.76909944064,747.0346938307048
200,3,0.1,0.0,1,1.0,1.0,11.626767267767809,0.9342953287371095,1,112852.05908822216,772.3246826122195
1000,4,0.01,0.0,1,1.0,1.0,26.858419381840122,0.9527231891198219,1,112853.72885619703,773.9944505870953
1000,4,0.01,0.0,1,1.0,1.0,7.972052574657627,0.9083260416501251,0,112865.19017160776,785.4557659978163
200,2,0.9,0.0,1,1.0,1.0,46.64833212368099,0.9498173298141293,0,112870.1130923054,790.3786866954615
750,6,0.005,0.0,1,1.0,1.0,1.7746564351009302,0.9803996601153001,0,112886.76247317348,807.028067563544
150,4,0.1,0.0,1,1.0,1.0,45.78303917038301,0.8690520812217308,0,112905.3689923392,825.6345867292548
500,3,0.05,0.0,1,1.0,1.0,5.460093873946949,0.9724344385540038,1,112925.7418875385,846.0074819285655
100,4,0.1,0.0,1,1.0,1.0,18.28069321979189,0.9635333379223748,0,112931.63940613977,851.9050005298341
750,3,0.05,0.0,1,1.0,1.0,47.17604461423403,0.8766421021224999,1,112942.29348098654,862.559075376601
100,6,0.01,0.0,1,1.0,1.0,20.609325245847444,0.9588344779698312,1,112972.0688527681,892.3344471581659
250,2,0.9,0.0,1,1.0,1.0,8.596138017519902,0.8899340873997142,0,112972.1920755053,892.4576698953606
500,5,0.01,0.0,1,1.0,1.0,64.39945276953381,0.9962635855313324,0,112989.03457957668,909.3001739667379
50,5,0.1,0.0,1,1.0,1.0,106.55596950263786,0.8930756314314936,0,113007.16155291538,927.4271473054396
1000,5,0.005,0.0,1,1.0,1.0,55.60875900901399,0.8728760016168402,1,113031.09690325148,951.3624976415449
200,4,0.05,0.0,1,1.0,1.0,150.772465109663,0.9701756837987034,1,113062.89419295058,983.1597873406427
100,4,0.1,0.0,1,1.0,1.0,28.879497083220144,0.8708957987081806,1,113092.82158539887,1013.0871797889267
100,3,0.3,0.0,1,1.0,1.0,60.72900280345937,0.9446855715157031,0,113142.62312986661,1062.8887242566707
750,5,0.01,0.0,1,1.0,1.0,9.83544851010785,0.9722800044598126,1,113155.37048890686,1075.6360832969222
200,6,0.005,0.0,1,1.0,1.0,13.49173992316853,0.9148200065001624,1,113167.04136712529,1087.3069615153508
500,3,0.1,0.0,1,1.0,1.0,1.047873735346723,0.8889552083089253,0,113183.85271843846,1104.1183128285193
100,5,0.05,0.0,1,1.0,1.0,70.29503633462858,0.9334642202154511,1,113187.69367553342,1107.9592699234781
750,5,0.01,0.0,1,1.0,1.0,8.390408114240097,0.9963614221476842,0,113246.1067689763,1166.3723633663612
200,3,0.2,0.0,1,1.0,1.0,30.331850622865623,0.9419046224015346,0,113309.7927324848,1230.0583268748596
500,4,0.05,0.0,1,1.0,1.0,69.8767248430252,0.9722215089010456,0,113326.41521449483,1246.680808884892
200,6,0.01,0.0,1,1.0,1.0,106.0788753880178,0.9523578853553286,1,113352.84600723321,1273.11160162327
1000,3,0.05,0.0,1,1.0,1.0,40.536042182038976,0.8188158876009293,1,113400.6055751688,1320.8711695588572
1000,3,0.05,0.0,1,1.0,1.0,44.36389243594625,0.9027433532774606,0,113434.8052292797,1355.0708236697537
1000,5,0.01,0.0,1,1.0,1.0,23.223853868812185,0.778762725243203,0,113451.18024182446,1371.4458362145233
750,6,0.005,0.0,1,1.0,1.0,75.9372592314011,0.9878699263143593,1,113508.17520157955,1428.440795969611
50,4,0.2,0.0,1,1.0,1.0,28.391134032939746,0.975658198709772,0,113527.67140427236,1447.9369986624224
1000,6,0.005,0.0,1,1.0,1.0,124.2240858682084,0.9559429600924212,1,113566.48099518473,1486.7465895747882
200,4,0.1,0.0,1,1.0,1.0,33.869185623451195,0.7929786059773463,0,113636.39048666423,1556.656081054287
500,6,0.01,0.0,1,1.0,1.0,1.9085982049518484,0.9423345884071175,1,113639.2630480689,1559.5286424589576
500,6,0.005,0.0,1,1.0,1.0,92.33490948449116,0.9925868409684936,0,113653.7164848557,1573.9820792457613
500,6,0.005,0.0,1,1.0,1.0,6.559866431402339,0.9253659225844604,1,113670.53918109371,1590.8047754837753
1000,6,0.005,0.0,1,1.0,1.0,32.6931308494906,0.8496920230734625,0,113686.00788494154,1606.273479331605
200,4,0.1,0.0,1,1.0,1.0,63.408476329288824,0.7633915112366836,1,113696.09045571594,1616.3560501059983
50,3,0.3,0.0,1,1.0,1.0,40.99148837834875,0.9441899605237157,0,113706.89552897499,1627.1611233650474
500,6,0.01,0.0,1,1.0,1.0,29.881762951647744,0.9468569872994136,0,113714.52942337234,1634.7950177624007
250,4,0.1,0.0,1,1.0,1.0,26.11163284729267,0.8767834639617079,0,113728.22253756154,1648.488131951599
750,6,0.01,0.0,1,1.0,1.0,10.812555550977079,0.9719472423095962,1,113736.71143116707,1656.9770255571348
100,6,0.05,0.0,1,1.0,1.0,10.749632107987859,0.9021908147874464,1,113740.2428317155,1660.50842610556
100,10,0.005,0.0,1,1.0,1.0,12.870669686609249,0.8079986476084239,1,113755.00052663387,1675.2661210239312
100,4,0.2,0.0,1,1.0,1.0,92.60577347436026,0.934264060325816,0,113841.03223781298,1761.2978322030394
100,5,0.1,0.0,1,1.0,1.0,8.941010378728595,0.9561787682090623,1,113860.84220275652,1781.1077971465857
200,5,0.05,0.0,1,1.0,1.0,194.50580177306625,0.9122020992694301,1,113900.07439399096,1820.3399883810198
500,4,0.05,0.0,1,1.0,1.0,4.768549007525634,0.8605085666175737,1,113926.89049655381,1847.1560909438704
750,6,0.01,0.0,1,1.0,1.0,15.45283963321627,0.821697838600684,0,113938.42861584436,1858.6942102344183
