n_estimators,max_depth,learning_rate,gamma,min_child_weight,subsample,scale_pos_weight,reg_alpha,colsample_bytree,seed,mse,net_mse
1000,1,0.05,0.0,6,0.6,1.0,79.84580612270416,0.999998024113485,1,61008.1575941705,-1.9647094264873886
1000,1,0.05,1.0,10,0.6,1.0,4.405363725629662,0.8259126155861718,1,61008.16583302217,-1.956470574819832
50,2,0.05,1.0,6,1.0,1.0,58.85967231846432,0.7244865240572194,1,61008.17581229083,-1.9464913061601692
500,1,0.05,10.0,10,0.8,1.0,51.17140790562641,0.9634617824650955,1,61008.177765632376,-1.9445379646131187
1000,1,0.05,0.0,10,0.6,1.0,7.778326836605285,0.9313528001007109,1,61008.17955275789,-1.942750839101791
500,1,0.05,0.0,6,0.8,1.0,38.199569880164994,0.8966682486280902,1,61008.18002831126,-1.9422752857281012
500,1,0.05,10.0,1,0.8,1.0,13.483844005797938,0.9432474688975983,1,61008.180908184666,-1.9413954123228905
1000,1,0.05,1.0,8,0.6,1.0,74.93859627684503,0.8589360235777969,1,61008.189185209,-1.9331183879912714
1000,1,0.05,0.0,1,0.6,1.0,66.60439623350423,0.8885717921790635,1,61008.19384079185,-1.9284628051391337
1000,1,0.05,0.0,8,0.6,1.0,77.76358988591313,0.969934019713716,1,61008.19717303241,-1.9251305645811954
1000,1,0.05,10.0,8,0.6,1.0,27.26881949073274,0.9076934611807305,1,61008.1982417352,-1.9240618617914151
500,1,0.05,1.0,1,0.8,1.0,0.13622810400327048,0.9617319875603818,1,61008.20123364259,-1.9210699543982628
500,1,0.05,0.0,8,0.8,1.0,26.865144758660065,0.9757508373191031,1,61008.20192765868,-1.9203759383090073
500,1,0.05,1.0,6,0.8,1.0,4.942985902320396,0.9793062336296693,1,61008.202877025935,-1.9194265710539185
500,1,0.05,10.0,10,1.0,1.0,46.22189102324712,0.9295425278634721,1,61008.20548350538,-1.9168200916101341
500,1,0.05,0.0,8,1.0,1.0,27.02785735913161,0.9471152381856983,1,61008.206883002575,-1.9154205944141722
500,1,0.05,1.0,6,1.0,1.0,37.16491465081457,0.9806418938587806,1,61008.21489783607,-1.9074057609177544
500,1,0.05,10.0,1,1.0,1.0,110.02937264354522,0.9960375671679382,1,61008.21603265075,-1.9062709462377825
500,1,0.05,0.0,10,1.0,1.0,2.994735084655656,0.9865274615962355,1,61008.21621067163,-1.9060929253610084
500,1,0.05,0.0,6,1.0,1.0,50.67759801633572,0.9782939079116543,1,61008.21780917626,-1.9044944207271328
500,1,0.05,1.0,10,1.0,1.0,160.43325921103295,0.8843013050256646,1,61008.219245549786,-1.9030580472026486
1000,1,0.05,10.0,1,0.6,1.0,47.259224809135034,0.9119652844966923,1,61008.21941655937,-1.9028870376205305
500,1,0.05,1.0,8,1.0,1.0,175.826290137368,0.9207417044973287,1,61008.21961511869,-1.9026884783015703
500,1,0.05,1.0,1,1.0,1.0,39.961172777767366,0.9032831526236942,1,61008.21966097928,-1.9026426177078974
500,1,0.05,0.0,1,1.0,1.0,35.06952485503681,0.9230614493818315,1,61008.21979967863,-1.9025039183616173
500,1,0.05,10.0,8,1.0,1.0,57.892574989386894,0.9449488574494098,1,61008.22057125509,-1.9017323418956948
500,1,0.05,10.0,8,0.8,1.0,0.5033482217630988,0.9554180509676559,1,61008.2341221417,-1.8881814552878495
500,1,0.05,1.0,8,0.8,1.0,38.578590852806805,0.9072743843457046,1,61008.24840508361,-1.8738985133823007
1000,1,0.05,10.0,10,0.6,1.0,13.451066231677805,0.9405837256997874,1,61008.264024971926,-1.8582786250626668
500,1,0.05,1.0,10,0.8,1.0,12.401373406669125,0.9942417481114606,1,61008.286350449685,-1.8359531473033712
1000,1,0.05,1.0,1,0.6,1.0,17.27959692969095,0.903627098236513,1,61008.303694944596,-1.818608652392868
50,2,0.05,10.0,1,1.0,1.0,69.16287853046556,0.9850862687120887,1,61008.594415953594,-1.5278876433949335
50,2,0.05,0.0,6,1.0,1.0,15.350918668462452,0.7861505330325316,1,61008.62174203129,-1.5005615656991722
500,1,0.05,0.0,1,0.6,1.0,52.201418927524614,0.9335731314609613,1,61008.62364869683,-1.4986549001623644
500,1,0.05,0.0,6,0.6,1.0,2.811751485197492,0.9686603838532796,1,61008.631226587066,-1.491077009923174
50,2,0.05,0.0,10,1.0,1.0,65.00808369046244,0.8847430331984866,1,61008.63435385164,-1.4879497453512158
50,2,0.05,0.0,8,0.8,1.0,29.047964706771435,0.8729246898826062,1,61008.64366670464,-1.4786368923523696
500,1,0.05,10.0,8,0.6,1.0,49.988790578766526,0.8096632260347162,1,61008.64486866399,-1.4774349329964025
500,1,0.05,10.0,1,0.6,1.0,66.35040309839238,0.8591121178295754,1,61008.65984672394,-1.4624568730505416
50,2,0.05,10.0,6,0.8,1.0,112.42503621547087,0.9636128154287448,1,61008.66444789875,-1.457855698237836
500,1,0.05,0.0,10,0.6,1.0,4.300244359764922,0.9251653893197345,1,61008.69761504358,-1.4246885534084868
500,1,0.05,1.0,1,0.6,1.0,16.645875554441073,0.9313666785156921,1,61008.727938473945,-1.3943651230438263
500,1,0.05,10.0,6,0.6,1.0,34.35011810209434,0.9139946977922775,1,61008.73468456192,-1.3876190350711113
500,1,0.05,1.0,10,0.6,1.0,38.76075120762579,0.9342394360266344,1,61008.73737871001,-1.3849248869810253
500,1,0.05,10.0,10,0.6,1.0,18.671404476610522,0.9624113283867581,1,61008.75231262719,-1.3699909697970725
500,1,0.05,0.0,8,0.6,1.0,5.646931675808744,0.9696067363315082,1,61008.75648039437,-1.365823202620959
50,2,0.05,10.0,10,1.0,1.0,14.928299368656054,0.9901478986912563,1,61008.77449681732,-1.347806779667735
500,1,0.05,1.0,6,0.6,1.0,13.422206414125668,0.8632101991794702,1,61008.77834123696,-1.3439623600279447
500,1,0.05,1.0,8,0.6,1.0,136.07129358696167,0.9887954486498169,1,61008.79647155762,-1.3258320393651957
50,2,0.05,0.0,8,1.0,1.0,8.982681683557072,0.9837711526533278,1,61008.84452596699,-1.2777776299990364
